"","Time..s.","RIP.Band.1","Preprocessed.Band.1","RIP.Band.2","Preprocessed.Band.2"
"65997",278.37927,-0.0020137578,-0.08640648,NA,NA
"65998",278.38327,-0.0019671544,-0.08641866,NA,NA
"65999",278.38727,-0.0019269884,-0.08643083,NA,NA
"66000",278.39127,-0.0020020902,-0.086443,NA,NA
"66001",278.39526,-0.0020730793,-0.08645516,NA,NA
"66002",278.39926,-0.0020720065,-0.08646731,NA,NA
"66003",278.40326,-0.0020295605,-0.086479455,NA,NA
"66004",278.40726,-0.001996547,-0.08649159,NA,NA
"66005",278.41125,-0.002058372,-0.08650373,NA,NA
"66006",278.41525,-0.0021385923,-0.086515866,NA,NA
"66007",278.41925,-0.0021367595,-0.086528,NA,NA
"66008",278.42325,-0.0020867363,-0.08654014,NA,NA
"66009",278.42725,-0.0020553768,-0.08655228,NA,NA
"66010",278.43124,-0.0021269023,-0.08656442,NA,NA
"66011",278.43524,-0.0021971539,-0.08657658,NA,NA
"66012",278.43924,-0.0021995902,-0.08658875,NA,NA
"66013",278.44324,-0.002144359,-0.08660093,NA,NA
"66014",278.44724,-0.002115123,-0.086613126,NA,NA
"66015",278.45123,-0.002185665,-0.08662534,NA,NA
"66016",278.45523,-0.0022548884,-0.08663757,NA,NA
"66017",278.45923,-0.002249591,-0.08664982,NA,NA
"66018",278.46323,-0.0022123083,-0.08666209,NA,NA
"66019",278.46722,-0.002173528,-0.086674385,NA,NA
"66020",278.47122,-0.0022450984,-0.0866867,NA,NA
"66021",278.47522,-0.002314657,-0.086699024,NA,NA
"66022",278.47922,-0.00231421,-0.08671137,NA,NA
"66023",278.48322,-0.002249971,-0.08672374,NA,NA
"66024",278.4872,-0.002229184,-0.08673613,NA,NA
"66025",278.4912,-0.0023018047,-0.08674855,NA,NA
"66026",278.4952,-0.0023820028,-0.08676099,NA,NA
"66027",278.4992,-0.0023710504,-0.086773455,NA,NA
"66028",278.5032,-0.0023155063,-0.08678594,NA,NA
"66029",278.5072,-0.0022882372,-0.08679845,NA,NA
"66030",278.5112,-0.0023602098,-0.08681098,NA,NA
"66031",278.5152,-0.0024213865,-0.08682354,NA,NA
"66032",278.5192,-0.002428539,-0.086836115,NA,NA
"66033",278.5232,-0.0023682564,-0.08684871,NA,NA
"66034",278.5272,-0.0023488328,-0.086861335,NA,NA
"66035",278.5312,-0.0024132505,-0.08687398,NA,NA
"66036",278.5352,-0.002484195,-0.086886644,NA,NA
"66037",278.53918,-0.0024761036,-0.086899325,NA,NA
"66038",278.54318,-0.0024253204,-0.08691203,NA,NA
"66039",278.54718,-0.002393514,-0.08692475,NA,NA
"66040",278.55118,-0.0024735332,-0.08693749,NA,NA
"66041",278.55518,-0.0025389344,-0.086950235,NA,NA
"66042",278.55917,-0.0025254562,-0.086963,NA,NA
"66043",278.56317,-0.002470225,-0.08697577,NA,NA
"66044",278.56717,-0.0024551824,-0.08698854,NA,NA
"66045",278.57117,-0.0025212094,-0.08700131,NA,NA
"66046",278.57516,-0.002591662,-0.08701408,NA,NA
"66047",278.57916,-0.0025773123,-0.08702685,NA,NA
"66048",278.58316,-0.0025217459,-0.08703961,NA,NA
"66049",278.58716,-0.0024995953,-0.08705237,NA,NA
"66050",278.59116,-0.00257805,-0.087065116,NA,NA
"66051",278.59515,-0.0026351586,-0.08707785,NA,NA
"66052",278.59915,-0.0026284084,-0.08709057,NA,NA
"66053",278.60315,-0.0025658906,-0.08710327,NA,NA
"66054",278.60715,-0.0025475174,-0.08711596,NA,NA
"66055",278.61115,-0.0026258603,-0.087128624,NA,NA
"66056",278.61514,-0.0026856288,-0.087141275,NA,NA
"66057",278.61914,-0.0026722401,-0.087153904,NA,NA
"66058",278.62314,-0.0026152432,-0.08716651,NA,NA
"66059",278.62714,-0.0025900304,-0.08717909,NA,NA
"66060",278.63113,-0.0026738718,-0.08719164,NA,NA
"66061",278.63513,-0.0027270913,-0.087204166,NA,NA
"66062",278.63913,-0.0027181283,-0.08721665,NA,NA
"66063",278.64313,-0.0026541129,-0.0872291,NA,NA
"66064",278.64713,-0.0026367009,-0.087241516,NA,NA
"66065",278.65112,-0.0027156472,-0.08725389,NA,NA
"66066",278.65512,-0.00277555,-0.08726622,NA,NA
"66067",278.65912,-0.0027543604,-0.08727851,NA,NA
"66068",278.66312,-0.0026972294,-0.08729075,NA,NA
"66069",278.6671,-0.0026778728,-0.08730294,NA,NA
"66070",278.6711,-0.0027616024,-0.087315075,NA,NA
"66071",278.6751,-0.0028070882,-0.08732715,NA,NA
"66072",278.6791,-0.0027985945,-0.08733917,NA,NA
"66073",278.6831,-0.0027316287,-0.08735113,NA,NA
"66074",278.6871,-0.0027277619,-0.08736302,NA,NA
"66075",278.6911,-0.0027963594,-0.08737484,NA,NA
"66076",278.6951,-0.0028560832,-0.0873866,NA,NA
"66077",278.6991,-0.002833195,-0.08739828,NA,NA
"66078",278.7031,-0.0027738288,-0.08740989,NA,NA
"66079",278.7071,-0.002762407,-0.087421425,NA,NA
"66080",278.7111,-0.0028393865,-0.08743288,NA,NA
"66081",278.7151,-0.002892673,-0.08744425,NA,NA
"66082",278.7191,-0.0028741881,-0.08745553,NA,NA
"66083",278.72308,-0.0028092116,-0.087466724,NA,NA
"66084",278.72708,-0.002799958,-0.087477826,NA,NA
"66085",278.73108,-0.002877541,-0.08748884,NA,NA
"66086",278.73508,-0.0029204562,-0.08749975,NA,NA
"66087",278.73907,-0.0029151142,-0.08751057,NA,NA
"66088",278.74307,-0.0028513446,-0.08752129,NA,NA
"66089",278.74707,-0.0028365925,-0.087531924,NA,NA
"66090",278.75107,-0.0029216856,-0.08754246,NA,NA
"66091",278.75507,-0.002964221,-0.0875529,NA,NA
"66092",278.75906,-0.0029465184,-0.08756324,NA,NA
"66093",278.76306,-0.0028792843,-0.08757348,NA,NA
"66094",278.76706,-0.00287278,-0.08758364,NA,NA
"66095",278.77106,-0.0029526874,-0.087593704,NA,NA
"66096",278.77505,-0.0030004755,-0.08760367,NA,NA
"66097",278.77905,-0.0029770508,-0.08761355,NA,NA
"66098",278.78305,-0.002915807,-0.08762335,NA,NA
"66099",278.78705,-0.002902396,-0.08763306,NA,NA
"66100",278.79105,-0.0029845387,-0.087642685,NA,NA
"66101",278.79504,-0.003033176,-0.087652236,NA,NA
"66102",278.79904,-0.003012836,-0.087661706,NA,NA
"66103",278.80304,-0.0029420927,-0.0876711,NA,NA
"66104",278.80704,-0.0029384047,-0.08768043,NA,NA
"66105",278.81104,-0.0030182675,-0.08768969,NA,NA
"66106",278.81503,-0.003061518,-0.08769889,NA,NA
"66107",278.81903,-0.003035389,-0.08770803,NA,NA
"66108",278.82303,-0.00296963,-0.087717116,NA,NA
"66109",278.82703,-0.0029684454,-0.087726146,NA,NA
"66110",278.83102,-0.0030468777,-0.087735124,NA,NA
"66111",278.83502,-0.0030902624,-0.08774405,NA,NA
"66112",278.83902,-0.0030626133,-0.08775292,NA,NA
"66113",278.84302,-0.0029866844,-0.087761745,NA,NA
"66114",278.84702,-0.0029959604,-0.087770514,NA,NA
"66115",278.851,-0.0030749738,-0.08777924,NA,NA
"66116",278.855,-0.003119655,-0.08778792,NA,NA
"66117",278.859,-0.0030891448,-0.087796554,NA,NA
"66118",278.863,-0.0030216873,-0.087805144,NA,NA
"66119",278.867,-0.003020972,-0.0878137,NA,NA
"66120",278.871,-0.0030962527,-0.087822214,NA,NA
"66121",278.875,-0.003144689,-0.087830685,NA,NA
"66122",278.879,-0.0031150505,-0.08783911,NA,NA
"66123",278.883,-0.003038384,-0.0878475,NA,NA
"66124",278.887,-0.0030537173,-0.087855846,NA,NA
"66125",278.891,-0.0031242147,-0.087864146,NA,NA
"66126",278.895,-0.003167957,-0.08787239,NA,NA
"66127",278.899,-0.0031292662,-0.08788059,NA,NA
"66128",278.90298,-0.003067106,-0.08788873,NA,NA
"66129",278.90698,-0.0030710623,-0.087896824,NA,NA
"66130",278.91098,-0.0031531155,-0.08790486,NA,NA
"66131",278.91498,-0.003184989,-0.08791285,NA,NA
"66132",278.91898,-0.0031550378,-0.08792078,NA,NA
"66133",278.92297,-0.0030856803,-0.087928645,NA,NA
"66134",278.92697,-0.003092721,-0.08793646,NA,NA
"66135",278.93097,-0.0031719804,-0.08794422,NA,NA
"66136",278.93497,-0.003207162,-0.08795191,NA,NA
"66137",278.93896,-0.0031672418,-0.08795955,NA,NA
"66138",278.94296,-0.0031138882,-0.08796713,NA,NA
"66139",278.94696,-0.0031107813,-0.08797464,NA,NA
"66140",278.95096,-0.0031985566,-0.08798208,NA,NA
"66141",278.95496,-0.0032226294,-0.08798946,NA,NA
"66142",278.95895,-0.0031909123,-0.087996766,NA,NA
"66143",278.96295,-0.0031205043,-0.08800401,NA,NA
"66144",278.96695,-0.0031399503,-0.08801118,NA,NA
"66145",278.97095,-0.003209956,-0.0880183,NA,NA
"66146",278.97495,-0.0032476857,-0.08802535,NA,NA
"66147",278.97894,-0.0032053515,-0.08803233,NA,NA
"66148",278.98294,-0.0031338707,-0.08803925,NA,NA
"66149",278.98694,-0.003157653,-0.08804611,NA,NA
"66150",278.99094,-0.0032342747,-0.08805291,NA,NA
"66151",278.99493,-0.0032575428,-0.08805965,NA,NA
"66152",278.99893,-0.0032292008,-0.08806632,NA,NA
"66153",279.00293,-0.0031556636,-0.088072926,NA,NA
"66154",279.00693,-0.0031699687,-0.088079475,NA,NA
"66155",279.01093,-0.003248401,-0.088085964,NA,NA
"66156",279.01492,-0.003281258,-0.08809239,NA,NA
"66157",279.01892,-0.0032340735,-0.08809875,NA,NA
"66158",279.02292,-0.003170684,-0.088105045,NA,NA
"66159",279.02692,-0.0031868443,-0.08811128,NA,NA
"66160",279.0309,-0.003267914,-0.08811745,NA,NA
"66161",279.0349,-0.0032871366,-0.08812355,NA,NA
"66162",279.0389,-0.0032427907,-0.08812959,NA,NA
"66163",279.0429,-0.0031895936,-0.088135555,NA,NA
"66164",279.0469,-0.0032036752,-0.08814146,NA,NA
"66165",279.0509,-0.0032723844,-0.088147305,NA,NA
"66166",279.0549,-0.0033052862,-0.08815308,NA,NA
"66167",279.0589,-0.0032568946,-0.08815878,NA,NA
"66168",279.0629,-0.0031972826,-0.08816441,NA,NA
"66169",279.0669,-0.0032074526,-0.08816997,NA,NA
"66170",279.0709,-0.0032907575,-0.088175446,NA,NA
"66171",279.0749,-0.003309667,-0.08818085,NA,NA
"66172",279.0789,-0.0032690316,-0.088186175,NA,NA
"66173",279.0829,-0.0031993836,-0.08819143,NA,NA
"66174",279.08688,-0.00322292,-0.088196605,NA,NA
"66175",279.09088,-0.003296569,-0.08820171,NA,NA
"66176",279.09488,-0.0033292025,-0.08820674,NA,NA
"66177",279.09888,-0.0032699704,-0.088211685,NA,NA
"66178",279.10287,-0.0032152086,-0.08821656,NA,NA
"66179",279.10687,-0.0032292008,-0.088221356,NA,NA
"66180",279.11087,-0.0033120587,-0.08822608,NA,NA
"66181",279.11487,-0.0033286214,-0.08823072,NA,NA
"66182",279.11887,-0.0032850802,-0.08823529,NA,NA
"66183",279.12286,-0.0032164827,-0.08823979,NA,NA
"66184",279.12686,-0.0032500774,-0.088244215,NA,NA
"66185",279.13086,-0.0033157468,-0.08824857,NA,NA
"66186",279.13486,-0.0033453181,-0.088252865,NA,NA
"66187",279.13885,-0.0032916516,-0.0882571,NA,NA
"66188",279.14285,-0.00323309,-0.08826127,NA,NA
"66189",279.14685,-0.003257811,-0.08826538,NA,NA
"66190",279.15085,-0.003332533,-0.08826944,NA,NA
"66191",279.15485,-0.0033512637,-0.08827345,NA,NA
"66192",279.15884,-0.0033157915,-0.08827741,NA,NA
"66193",279.16284,-0.00324516,-0.08828132,NA,NA
"66194",279.16684,-0.0032747537,-0.08828519,NA,NA
"66195",279.17084,-0.003356047,-0.08828903,NA,NA
"66196",279.17484,-0.0033701286,-0.08829284,NA,NA
"66197",279.17883,-0.00332129,-0.08829662,NA,NA
"66198",279.18283,-0.0032617673,-0.08830039,NA,NA
"66199",279.18683,-0.003292255,-0.08830415,NA,NA
"66200",279.19083,-0.003366977,-0.0883079,NA,NA
"66201",279.19482,-0.003378421,-0.08831166,NA,NA
"66202",279.19882,-0.0033395514,-0.08831541,NA,NA
"66203",279.20282,-0.0032751337,-0.08831918,NA,NA
"66204",279.20682,-0.0033054873,-0.08832297,NA,NA
"66205",279.21082,-0.0033801869,-0.08832677,NA,NA
"66206",279.2148,-0.0033868477,-0.08833059,NA,NA
"66207",279.2188,-0.003340356,-0.08833444,NA,NA
"66208",279.2228,-0.003287293,-0.08833832,NA,NA
"66209",279.2268,-0.0033168867,-0.08834224,NA,NA
"66210",279.2308,-0.0033929944,-0.0883462,NA,NA
"66211",279.2348,-0.003399834,-0.08835019,NA,NA
"66212",279.2388,-0.003348425,-0.08835423,NA,NA
"66213",279.2428,-0.003281884,-0.088358305,NA,NA
"66214",279.2468,-0.0033243522,-0.088362426,NA,NA
"66215",279.2508,-0.0033911169,-0.08836658,NA,NA
"66216",279.2548,-0.003406383,-0.08837078,NA,NA
"66217",279.2588,-0.0033437312,-0.088375,NA,NA
"66218",279.2628,-0.003289774,-0.08837925,NA,NA
"66219",279.26678,-0.003321804,-0.08838352,NA,NA
"66220",279.27078,-0.0033923462,-0.088387795,NA,NA
"66221",279.27478,-0.0033995658,-0.08839208,NA,NA
"66222",279.27878,-0.003346704,-0.08839636,NA,NA
"66223",279.28278,-0.0032809451,-0.08840064,NA,NA
"66224",279.28677,-0.003322363,-0.08840491,NA,NA
"66225",279.29077,-0.0033837855,-0.08840916,NA,NA
"66226",279.29477,-0.0033978894,-0.08841339,NA,NA
"66227",279.29877,-0.0033346564,-0.08841759,NA,NA
"66228",279.30276,-0.0032709092,-0.088421755,NA,NA
"66229",279.30676,-0.0033107847,-0.08842588,NA,NA
"66230",279.31076,-0.0033804998,-0.08842997,NA,NA
"66231",279.31476,-0.0033816844,-0.08843401,NA,NA
"66232",279.31876,-0.003326431,-0.08843799,NA,NA
"66233",279.32275,-0.003257051,-0.08844191,NA,NA
"66234",279.32675,-0.0033003688,-0.08844576,NA,NA
"66235",279.33075,-0.0033628196,-0.088449545,NA,NA
"66236",279.33475,-0.0033712238,-0.08845325,NA,NA
"66237",279.33875,-0.0033015981,-0.08845686,NA,NA
"66238",279.34274,-0.0032472163,-0.088460386,NA,NA
"66239",279.34674,-0.0032795146,-0.08846381,NA,NA
"66240",279.35074,-0.0033513978,-0.088467136,NA,NA
"66241",279.35474,-0.003343597,-0.08847035,NA,NA
"66242",279.35873,-0.003279604,-0.08847344,NA,NA
"66243",279.36273,-0.0032191873,-0.08847641,NA,NA
"66244",279.36673,-0.003258057,-0.08847925,NA,NA
"66245",279.37073,-0.003318496,-0.088481955,NA,NA
"66246",279.37473,-0.0033079237,-0.08848451,NA,NA
"66247",279.37872,-0.0032555088,-0.08848692,NA,NA
"66248",279.38272,-0.0031960085,-0.08848917,NA,NA
"66249",279.38672,-0.003230296,-0.08849125,NA,NA
"66250",279.39072,-0.0032962337,-0.08849317,NA,NA
"66251",279.3947,-0.0032820404,-0.08849492,NA,NA
"66252",279.3987,-0.0032222494,-0.08849649,NA,NA
"66253",279.4027,-0.003156446,-0.08849789,NA,NA
"66254",279.4067,-0.0031967908,-0.08849912,NA,NA
"66255",279.4107,-0.0032594204,-0.08850017,NA,NA
"66256",279.4147,-0.0032543242,-0.08850104,NA,NA
"66257",279.4187,-0.0031770095,-0.08850174,NA,NA
"66258",279.4227,-0.0031250194,-0.08850224,NA,NA
"66259",279.4267,-0.0031633526,-0.08850256,NA,NA
"66260",279.4307,-0.0032206848,-0.0885027,NA,NA
"66261",279.4347,-0.0032100677,-0.08850264,NA,NA
"66262",279.4387,-0.0031443983,-0.088502385,NA,NA
"66263",279.4427,-0.0030807406,-0.08850194,NA,NA
"66264",279.4467,-0.0031312108,-0.0885013,NA,NA
"66265",279.45068,-0.0031780154,-0.088500455,NA,NA
"66266",279.45468,-0.0031749979,-0.08849942,NA,NA
"66267",279.45868,-0.0030970797,-0.08849818,NA,NA
"66268",279.46268,-0.0030445084,-0.088496745,NA,NA
"66269",279.46667,-0.0030849874,-0.088495106,NA,NA
"66270",279.47067,-0.0031386986,-0.08849326,NA,NA
"66271",279.47467,-0.003126137,-0.0884912,NA,NA
"66272",279.47867,-0.0030638203,-0.08848894,NA,NA
"66273",279.48267,-0.0029969886,-0.08848646,NA,NA
"66274",279.48666,-0.0030462295,-0.08848378,NA,NA
"66275",279.49066,-0.0030978844,-0.08848089,NA,NA
"66276",279.49466,-0.0030839816,-0.08847779,NA,NA
"66277",279.49866,-0.0030056387,-0.08847449,NA,NA
"66278",279.50266,-0.0029573366,-0.08847099,NA,NA
"66279",279.50665,-0.0029990897,-0.088467285,NA,NA
"66280",279.51065,-0.0030539632,-0.08846339,NA,NA
"66281",279.51465,-0.0030332431,-0.08845929,NA,NA
"66282",279.51865,-0.002962701,-0.088455,NA,NA
"66283",279.52264,-0.0029001385,-0.088450514,NA,NA
"66284",279.52664,-0.0029618517,-0.08844584,NA,NA
"66285",279.53064,-0.0030012578,-0.08844099,NA,NA
"66286",279.53464,-0.0029826835,-0.088435955,NA,NA
"66287",279.53864,-0.0029172376,-0.08843074,NA,NA
"66288",279.54263,-0.002856262,-0.088425346,NA,NA
"66289",279.54663,-0.0029037595,-0.08841978,NA,NA
"66290",279.55063,-0.0029519945,-0.08841404,NA,NA
"66291",279.55463,-0.002933018,-0.088408135,NA,NA
"66292",279.55862,-0.0028557032,-0.088402055,NA,NA
"66293",279.56262,-0.0028034672,-0.08839581,NA,NA
"66294",279.56662,-0.0028518364,-0.08838941,NA,NA
"66295",279.57062,-0.0029002503,-0.088382855,NA,NA
"66296",279.57462,-0.0028780773,-0.08837615,NA,NA
"66297",279.5786,-0.0027901456,-0.0883693,NA,NA
"66298",279.5826,-0.0027509183,-0.08836232,NA,NA
"66299",279.5866,-0.002798371,-0.08835521,NA,NA
"66300",279.5906,-0.0028455555,-0.08834798,NA,NA
"66301",279.5946,-0.00282754,-0.08834063,NA,NA
"66302",279.5986,-0.0027430505,-0.088333175,NA,NA
"66303",279.6026,-0.002692625,-0.088325605,NA,NA
"66304",279.6066,-0.002746202,-0.08831794,NA,NA
"66305",279.6106,-0.002788581,-0.08831017,NA,NA
"66306",279.6146,-0.0027680174,-0.0883023,NA,NA
"66307",279.6186,-0.0026814044,-0.08829434,NA,NA
"66308",279.6226,-0.0026406795,-0.088286296,NA,NA
"66309",279.6266,-0.0026878193,-0.08827817,NA,NA
"66310",279.63058,-0.0027300194,-0.08826996,NA,NA
"66311",279.63458,-0.0027016774,-0.088261664,NA,NA
"66312",279.63858,-0.002636589,-0.08825329,NA,NA
"66313",279.64258,-0.002580665,-0.08824484,NA,NA
"66314",279.64658,-0.0026315376,-0.08823631,NA,NA
"66315",279.65057,-0.0026753917,-0.08822771,NA,NA
"66316",279.65457,-0.002652727,-0.08821904,NA,NA
"66317",279.65857,-0.002563253,-0.0882103,NA,NA
"66318",279.66257,-0.00252226,-0.0882015,NA,NA
"66319",279.66656,-0.0025763065,-0.088192634,NA,NA
"66320",279.67056,-0.0026210994,-0.08818371,NA,NA
"66321",279.67456,-0.002586253,-0.08817472,NA,NA
"66322",279.67856,-0.0025084913,-0.08816568,NA,NA
"66323",279.68256,-0.0024615303,-0.08815659,NA,NA
"66324",279.68655,-0.0025216788,-0.08814745,NA,NA
"66325",279.69055,-0.0025535077,-0.088138245,NA,NA
"66326",279.69455,-0.0025290325,-0.088128984,NA,NA
"66327",279.69855,-0.0024371445,-0.08811967,NA,NA
"66328",279.70255,-0.0024109483,-0.0881103,NA,NA
"66329",279.70654,-0.002458021,-0.088100865,NA,NA
"66330",279.71054,-0.0024928674,-0.08809137,NA,NA
"66331",279.71454,-0.0024599433,-0.08808182,NA,NA
"66332",279.71854,-0.0023878366,-0.08807222,NA,NA
"66333",279.72253,-0.002337031,-0.08806256,NA,NA
"66334",279.72653,-0.0023973808,-0.08805286,NA,NA
"66335",279.73053,-0.0024319813,-0.08804311,NA,NA
"66336",279.73453,-0.0024039522,-0.08803331,NA,NA
"66337",279.73853,-0.0023126677,-0.08802347,NA,NA
"66338",279.74252,-0.0022808164,-0.08801359,NA,NA
"66339",279.74652,-0.0023336112,-0.088003665,NA,NA
"66340",279.75052,-0.0023695305,-0.087993704,NA,NA
"66341",279.75452,-0.0023335442,-0.0879837,NA,NA
"66342",279.7585,-0.002253659,-0.087973654,NA,NA
"66343",279.7625,-0.0022142306,-0.08796357,NA,NA
"66344",279.7665,-0.0022779107,-0.087953456,NA,NA
"66345",279.7705,-0.0023043081,-0.08794331,NA,NA
"66346",279.7745,-0.0022738874,-0.08793312,NA,NA
"66347",279.7785,-0.0021851957,-0.0879229,NA,NA
"66348",279.7825,-0.0021546856,-0.08791264,NA,NA
"66349",279.7865,-0.00220263,-0.087902345,NA,NA
"66350",279.7905,-0.0022515804,-0.087892,NA,NA
"66351",279.7945,-0.0022036582,-0.087881625,NA,NA
"66352",279.7985,-0.0021267682,-0.0878712,NA,NA
"66353",279.8025,-0.002086334,-0.08786073,NA,NA
"66354",279.8065,-0.002148427,-0.08785022,NA,NA
"66355",279.8105,-0.0021793842,-0.08783966,NA,NA
"66356",279.81448,-0.0021362454,-0.08782905,NA,NA
"66357",279.81848,-0.0020509288,-0.08781839,NA,NA
"66358",279.82248,-0.00203003,-0.087807685,NA,NA
"66359",279.82648,-0.002076365,-0.08779693,NA,NA
"66360",279.83047,-0.0021141618,-0.087786116,NA,NA
"66361",279.83447,-0.002068743,-0.087775245,NA,NA
"66362",279.83847,-0.0019867346,-0.08776432,NA,NA
"66363",279.84247,-0.0019521788,-0.08775335,NA,NA
"66364",279.84647,-0.002014473,-0.087742314,NA,NA
"66365",279.85046,-0.0020454526,-0.08773122,NA,NA
"66366",279.85446,-0.0020050406,-0.08772007,NA,NA
"66367",279.85846,-0.0019141138,-0.08770885,NA,NA
"66368",279.86246,-0.0018936619,-0.08769758,NA,NA
"66369",279.86646,-0.0019502565,-0.08768624,NA,NA
"66370",279.87045,-0.0019787326,-0.08767484,NA,NA
"66371",279.87445,-0.0019364432,-0.087663375,NA,NA
"66372",279.87845,-0.0018548816,-0.08765185,NA,NA
"66373",279.88245,-0.0018293113,-0.087640256,NA,NA
"66374",279.88644,-0.0018909127,-0.087628596,NA,NA
"66375",279.89044,-0.001916863,-0.087616876,NA,NA
"66376",279.89444,-0.0018752664,-0.0876051,NA,NA
"66377",279.89844,-0.0017886087,-0.08759326,NA,NA
"66378",279.90244,-0.0017724931,-0.08758137,NA,NA
"66379",279.90643,-0.0018291771,-0.08756942,NA,NA
"66380",279.91043,-0.0018570051,-0.08755743,NA,NA
"66381",279.91443,-0.0018150061,-0.08754538,NA,NA
"66382",279.91843,-0.0017321035,-0.08753329,NA,NA
"66383",279.92242,-0.0017122775,-0.08752115,NA,NA
"66384",279.92642,-0.0017749295,-0.08750898,NA,NA
"66385",279.93042,-0.0018037185,-0.087496765,NA,NA
"66386",279.93442,-0.0017601103,-0.087484516,NA,NA
"66387",279.93842,-0.0016769618,-0.08747224,NA,NA
"66388",279.9424,-0.0016612262,-0.08745994,NA,NA
"66389",279.9464,-0.0017184243,-0.08744761,NA,NA
"66390",279.9504,-0.0017425865,-0.08743527,NA,NA
"66391",279.9544,-0.0017097071,-0.08742291,NA,NA
"66392",279.9584,-0.0016254857,-0.08741054,NA,NA
"66393",279.9624,-0.0016123876,-0.087398164,NA,NA
"66394",279.9664,-0.0016755983,-0.08738579,NA,NA
"66395",279.9704,-0.0016940385,-0.08737341,NA,NA
"66396",279.9744,-0.001650922,-0.087361045,NA,NA
"66397",279.9784,-0.0015651584,-0.08734869,NA,NA
"66398",279.9824,-0.0015605316,-0.08733636,NA,NA
"66399",279.9864,-0.0016176179,-0.08732406,NA,NA
"66400",279.9904,-0.0016405731,-0.08731179,NA,NA
"66401",279.9944,-0.0015939921,-0.087299556,NA,NA
"66402",279.99838,-0.0015106201,-0.08728736,NA,NA
"66403",280.00238,-0.0014990419,-0.087275214,NA,NA
"66404",280.00638,-0.0015619844,-0.087263115,NA,NA
"66405",280.01038,-0.001581654,-0.08725107,NA,NA
"66406",280.01437,-0.001527004,-0.08723908,NA,NA
"66407",280.01837,-0.0014539137,-0.08722715,NA,NA
"66408",280.02237,-0.0014503151,-0.08721528,NA,NA
"66409",280.02637,-0.0015037358,-0.08720348,NA,NA
"66410",280.03036,-0.0015249252,-0.087191746,NA,NA
"66411",280.03436,-0.0014732257,-0.08718008,NA,NA
"66412",280.03836,-0.0013939664,-0.08716848,NA,NA
"66413",280.04236,-0.0013827458,-0.08715695,NA,NA
"66414",280.04636,-0.0014508739,-0.0871455,NA,NA
"66415",280.05035,-0.0014667436,-0.087134115,NA,NA
"66416",280.05435,-0.0014067516,-0.087122805,NA,NA
"66417",280.05835,-0.0013312697,-0.08711156,NA,NA
"66418",280.06235,-0.0013311133,-0.087100394,NA,NA
"66419",280.06635,-0.001383327,-0.08708929,NA,NA
"66420",280.07034,-0.0014059916,-0.08707826,NA,NA
"66421",280.07434,-0.0013524145,-0.08706729,NA,NA
"66422",280.07834,-0.0012706518,-0.08705638,NA,NA
"66423",280.08234,-0.0012622476,-0.087045535,NA,NA
"66424",280.08633,-0.0013303086,-0.08703475,NA,NA
"66425",280.09033,-0.0013422221,-0.08702401,NA,NA
"66426",280.09433,-0.0012839735,-0.08701332,NA,NA
"66427",280.09833,-0.0011949688,-0.08700267,NA,NA
"66428",280.10233,-0.0012142807,-0.08699207,NA,NA
"66429",280.10632,-0.0012657344,-0.086981505,NA,NA
"66430",280.11032,-0.00128223,-0.08697097,NA,NA
"66431",280.11432,-0.001221545,-0.086960465,NA,NA
"66432",280.11832,-0.0011423752,-0.08694998,NA,NA
"66433",280.1223,-0.0011380166,-0.08693951,NA,NA
"66434",280.1263,-0.0012070388,-0.08692906,NA,NA
"66435",280.1303,-0.0012111068,-0.086918615,NA,NA
"66436",280.1343,-0.0011572391,-0.08690818,NA,NA
"66437",280.1383,-0.0010723695,-0.08689773,NA,NA
"66438",280.1423,-0.0010832772,-0.086887285,NA,NA
"66439",280.1463,-0.0011329427,-0.086876824,NA,NA
"66440",280.1503,-0.0011512712,-0.08686635,NA,NA
"66441",280.1543,-0.0010888427,-0.08685585,NA,NA
"66442",280.1583,-0.0010089576,-0.08684533,NA,NA
"66443",280.1623,-0.0010082424,-0.08683478,NA,NA
"66444",280.1663,-0.0010715649,-0.08682419,NA,NA
"66445",280.1703,-0.0010774881,-0.08681357,NA,NA
"66446",280.1743,-0.0010307506,-0.08680291,NA,NA
"66447",280.17828,-0.0009398237,-0.0867922,NA,NA
"66448",280.18228,-0.00095113367,-0.08678144,NA,NA
"66449",280.18628,-0.0010034144,-0.08677064,NA,NA
"66450",280.19028,-0.0010184348,-0.08675978,NA,NA
"66451",280.19427,-0.0009530112,-0.08674887,NA,NA
"66452",280.19827,-0.0008744225,-0.0867379,NA,NA
"66453",280.20227,-0.00088036805,-0.086726874,NA,NA
"66454",280.20627,-0.00094404817,-0.08671579,NA,NA
"66455",280.21027,-0.0009469092,-0.08670464,NA,NA
"66456",280.21426,-0.0008865595,-0.086693436,NA,NA
"66457",280.21826,-0.000803031,-0.08668216,NA,NA
"66458",280.22226,-0.00081793964,-0.08667083,NA,NA
"66459",280.22626,-0.0008714497,-0.08665944,NA,NA
"66460",280.23026,-0.00088070333,-0.08664798,NA,NA
"66461",280.23425,-0.00081733614,-0.086636454,NA,NA
"66462",280.23825,-0.0007413849,-0.08662486,NA,NA
"66463",280.24225,-0.0007446483,-0.0866132,NA,NA
"66464",280.24625,-0.0008119494,-0.08660147,NA,NA
"66465",280.25024,-0.00081302226,-0.08658968,NA,NA
