Time (s), PPG trace, Preprocessed PPG
1118.8809,80.042725,135.9751
1118.8942,79.68627,135.61998
1118.9075,79.361565,135.28546
1118.9208,79.07347,134.97742
1118.9341,78.82201,134.69699
1118.9474,78.60227,134.44044
1118.9607,78.42161,134.2161
1118.974,78.277565,134.02272
1118.9873,78.170135,133.86147
1119.0006,78.09445,133.72859
1119.0139,78.04562,133.62021
1119.0272,78.01633,133.52983
1119.0405,78.00412,133.45563
1119.0538,77.996796,133.38593
1119.0671,77.99924,133.32576
1119.0804,77.99924,133.26323
1119.0938,77.994354,133.19582
1119.107,77.977264,133.11604
1119.1204,77.945526,133.02109
1119.1337,77.8967,132.90805
1119.147,77.83322,132.77884
1119.1603,77.75998,132.63788
1119.1736,77.67208,132.47998
1119.1869,77.57198,132.30713
1119.2002,77.45724,132.1165
1119.2135,77.33761,131.9174
1119.2268,77.21553,131.71213
1119.2401,77.10567,131.51524
1119.2534,77.02022,131.33934
1119.2667,76.97139,131.19739
1119.28,76.96651,131.09785
1119.2933,77.049515,131.08606
1119.3066,77.27657,131.22092
1119.32,77.71847,131.5777
1119.3333,78.41917,132.20709
1119.3466,79.37377,133.11229
1119.3599,80.50904,134.22798
1119.3732,81.6907,135.42555
1119.3865,82.757614,136.5453
1119.3998,83.57549,137.44936
1119.4131,84.05646,138.04205
1119.4264,84.18341,138.29578
1119.4397,83.99786,138.24097
1119.453,83.57305,137.94109
1119.4663,83.018845,137.49854
1119.4796,82.425575,136.9996
1119.4929,81.87625,136.52608
1119.5062,81.4197,136.12816
1119.5195,81.07057,135.8234
1119.5328,80.8069,135.59319
1119.5461,80.59937,135.41087
1119.5594,80.41871,135.24895
1119.5728,80.26246,135.10579
1119.586,80.147705,134.99924
1119.5994,80.10864,134.96478
1119.6127,80.16724,135.02676
1119.626,80.308846,135.1736
1119.6393,80.49683,135.37125
1119.6526,80.67994,135.56989
1119.6659,80.8069,135.7181
1119.6792,80.84352,135.77994
1119.6925,80.7776,135.74039
1119.7058,80.60914,135.59622
1119.7191,80.35523,135.36136
1119.7324,80.03784,135.05507
1119.7457,79.68383,134.70224
1119.759,79.32006,134.32858
1119.7723,78.975815,133.96309
1119.7856,78.658424,133.6137
1119.799,78.37278,133.28612
1119.8123,78.12863,132.99112
1119.8256,77.92111,132.72511
1119.8389,77.752655,132.49168
1119.8522,77.62081,132.28961
1119.8655,77.523155,132.1176
1119.8788,77.452354,131.96939
1119.8921,77.41085,131.84827
1119.9054,77.38888,131.74538
1119.9187,77.38644,131.66133
1119.932,77.40353,131.59674
1119.9453,77.43038,131.54245
1119.9586,77.46456,131.49632
1119.9719,77.49874,131.45126
1119.9852,77.52804,131.40239
1119.9985,77.54757,131.34467
1120.0118,77.55245,131.2729
1120.0251,77.54269,131.18665
1120.0385,77.51095,131.07811
1120.0518,77.46212,130.95149
1120.0651,77.39864,130.8087
1120.0784,77.32296,130.65172
1120.0917,77.24483,130.48993
1120.105,77.16914,130.32814
1120.1183,77.11055,130.18108
1120.1316,77.07149,130.05171
1120.1449,77.05928,129.94798
1120.1582,77.09102,129.88782
1120.1715,77.20332,129.90921
1120.1848,77.467,130.0855
1120.1981,77.95529,130.49463
1120.2114,78.71702,131.19246
1120.2247,79.73998,132.17532
1120.238,80.93141,133.35863
1120.2513,82.142365,134.5987
1120.2646,83.19707,135.72035
1120.278,83.95148,136.57468
1120.2913,84.33967,137.08635
1120.3046,84.37385,137.25615
1120.3179,84.11261,137.13159
1120.3312,83.6585,136.806
1120.3445,83.12627,136.38809
1120.3578,82.61356,135.97308
1120.3711,82.19119,135.63239
1120.3844,81.8909,135.40057
1120.3977,81.71023,135.27899
1120.411,81.60525,135.22746
1120.4243,81.5198,135.19218
1120.4376,81.40017,135.12006
1120.4509,81.21706,134.9807
1120.4642,80.98268,134.78436
1120.4775,80.740974,134.57336
1120.4908,80.5359,134.39145
1120.5042,80.40894,134.28125
1120.5175,80.37232,134.25742
1120.5308,80.40162,134.29836
1120.5441,80.45777,134.36707
1120.5574,80.49439,134.418
1120.5707,80.48463,134.42369
1120.584,80.40162,134.35583
1120.5973,80.24292,134.20969
1120.6106,80.01831,133.99268
1120.6239,79.75708,133.73203
1120.6372,79.47631,133.44366
1120.6505,79.19798,133.14897
1120.6638,78.92943,132.85535
1120.6771,78.68284,132.5753
1120.6904,78.46555,132.31685
1120.7037,78.277565,132.0809
1120.717,78.12619,131.8757
1120.7303,78.01877,131.70972
1120.7437,77.95285,131.58188
1120.757,77.91379,131.47884
1120.7703,77.8967,131.39655
1120.7836,77.8967,131.33081
1120.7969,77.90646,131.27484
1120.8102,77.92111,131.22406
1120.8235,77.943085,131.18106
1120.8368,77.96506,131.13875
1120.8501,77.98703,131.09712
1120.8634,78.00412,131.0513
1120.8767,78.013885,130.99869
1120.89,78.01633,130.93906
1120.9033,78.013885,130.87462
1120.9166,78.009,130.80766
1120.9299,77.994354,130.73079
1120.9432,77.97482,130.64857
1120.9565,77.943085,130.55354
1120.9698,77.8967,130.44287
1120.9832,77.83322,130.31366
1120.9965,77.75021,130.16293
1121.0098,77.645226,129.98764
1121.0231,77.523155,129.79198
1121.0364,77.39864,129.59006
1121.0497,77.279015,129.38913
1121.063,77.18379,129.20888
1121.0763,77.12276,129.05983
1121.0896,77.100784,128.94794
1121.1029,77.11299,128.86954
1121.1162,77.16426,128.83058
1121.1295,77.27169,128.8494
1121.1428,77.49142,128.98386
1121.1561,77.88937,129.30342
1121.1694,78.52415,129.87224
1121.1827,79.40551,130.70747
1121.196,80.47486,131.75824
1121.2094,81.60525,132.90347
1121.2227,82.64774,133.99614
1121.236,83.45098,134.88213
1121.2493,83.931946,135.47093
1121.2626,84.07355,135.73541
1121.2759,83.92218,135.71135
1121.2892,83.563286,135.47502
1121.3025,83.09941,135.1225
1121.3158,82.62333,134.74327
1121.3291,82.21561,134.41753
1121.3424,81.9324,134.20357
1121.3557,81.78348,134.11504
1121.369,81.73708,134.12437
1121.3823,81.73708,134.17867
1121.3956,81.71267,134.20854
1121.4089,81.61501,134.16441
1121.4222,81.427025,134.0269
1121.4355,81.180435,133.8249
1121.4489,80.92897,133.61034
1121.4622,80.73365,133.44405
1121.4755,80.62867,133.362
1121.4888,80.6067,133.35968
1121.5021,80.64332,133.41527
1121.5154,80.69459,133.48665
1121.5287,80.71656,133.53033
1121.542,80.67994,133.51611
1121.5553,80.5774,133.43483
1121.5686,80.413826,133.2893
1121.5819,80.20874,133.09715
1121.5952,79.97681,132.87173
1121.6085,79.73998,132.63419
1121.6218,79.50805,132.39412
1121.6351,79.293205,132.1639
1121.6484,79.10277,131.95137
1121.6617,78.941635,131.76219
1121.675,78.80492,131.59239
1121.6884,78.695045,131.44518
1121.7017,78.607155,131.3165
1121.715,78.54612,131.21193
1121.7283,78.50706,131.12743
1121.7416,78.487526,131.06123
1121.7549,78.485085,131.01152
1121.7682,78.49729,130.97638
1121.7815,78.51438,130.9465
1121.7948,78.53391,130.9196
1121.8081,78.54856,130.88843
1121.8214,78.555885,130.85039
1121.8347,78.55833,130.8077
1121.848,78.54612,130.75043
1121.8613,78.52659,130.68546
1121.8746,78.502174,130.61499
1121.888,78.46555,130.53156
1121.9012,78.42161,130.43965
1121.9146,78.37278,130.34149
1121.9279,78.32395,130.2418
1121.9412,78.27268,130.13815
1121.9545,78.22873,130.04022
1121.9678,78.19455,129.95068
1121.9811,78.170135,129.86984
1121.9944,78.15549,129.798
1122.0077,78.150604,129.73547
1122.021,78.14816,129.67523
1122.0343,78.14572,129.61491
1122.0476,78.14572,129.55696
1122.0609,78.14084,129.49413
1122.0742,78.133514,129.4287
1122.0875,78.12619,129.36304
1122.1008,78.12131,129.29959
1122.1141,78.11398,129.23355
1122.1274,78.11398,129.1746
1122.1407,78.12131,129.12299
1122.154,78.14328,129.08624
1122.1674,78.18234,129.06728
1122.1807,78.238495,129.06662
1122.194,78.3093,129.08238
1122.2073,78.40696,129.1272
1122.2206,78.56321,129.23366
1122.2339,78.84642,129.47197
1122.2472,79.31518,129.90468
1122.2605,80.00122,130.56932
1122.2738,80.88014,131.44827
1122.2871,81.85916,132.4548
1122.3004,82.79912,133.45287
1122.3137,83.563286,134.3045
1122.327,84.054016,134.90659
1122.3403,84.23224,135.2115
1122.3536,84.12726,135.23878
1122.367,83.807434,135.04794
1122.3802,83.36553,134.72502
1122.3936,82.896774,134.36143
1122.4069,82.47929,134.03447
1122.4202,82.16434,133.797
1122.4335,81.97635,133.67665
1122.4468,81.8909,133.65297
1122.4601,81.866486,133.68765
1122.4734,81.84207,133.72157
1122.4867,81.77127,133.70834
1122.5,81.6321,133.62453
1122.5133,81.446556,133.48999
1122.5266,81.253685,133.34233
1122.5399,81.10719,133.23502
1122.5532,81.03639,133.19882
1122.5665,81.03883,133.23366
1122.5798,81.0901,133.3174
1122.5931,81.15114,133.4125
1122.6064,81.17799,133.47534
1122.6198,81.146255,133.48042
1122.633,81.041275,133.41127
1122.6464,80.87038,133.27292
1122.6597,80.64088,133.07062
1122.673,80.37476,132.82454
1122.6863,80.08911,132.5506
1122.6996,79.80591,132.27017
1122.7129,79.53002,131.98822
1122.7262,79.276115,131.71962
1122.7395,79.044174,131.46506
1122.7528,78.84398,131.23499
1122.7661,78.675514,131.0304
1122.7794,78.553444,130.86693
1122.7927,78.48264,130.75092
1122.806,78.45823,130.67908
1122.8193,78.47776,130.65042
1122.8326,78.52659,130.65167
1122.846,78.58274,130.66177
1122.8593,78.63645,130.67119
1122.8726,78.677956,130.67007
1122.8859,78.70725,130.65805
1122.8992,78.71702,130.62741
1122.9125,78.709694,130.57999
1122.9258,78.68772,130.51768
1122.9391,78.658424,130.44737
1122.9524,78.6218,130.36882
1122.9657,78.58518,130.28912
1122.979,78.553444,130.21317
1122.9923,78.52659,130.1411
1123.0056,78.49729,130.06575
1123.0189,78.47532,129.99681
1123.0322,78.450905,129.92474
1123.0455,78.42893,129.85435
1123.0588,78.40452,129.78084
1123.0721,78.38499,129.71144
1123.0854,78.365456,129.64143
1123.0988,78.35813,129.58302
1123.112,78.35569,129.52927
1123.1254,78.365456,129.48764
1123.1387,78.38499,129.45609
1123.152,78.41428,129.4349
1123.1653,78.44114,129.4122
1123.1786,78.470436,129.39278
1123.1919,78.49973,129.37427
1123.2052,78.52903,129.35667
1123.2185,78.55833,129.34
1123.2318,78.58762,129.32423
1123.2451,78.61692,129.30939
1123.2584,78.643776,129.29301
1123.2717,78.658424,129.26527
1123.285,78.66575,129.23067
1123.2983,78.67063,129.19385
1123.3116,78.6804,129.16206
1123.325,78.69749,129.13791
1123.3383,78.72678,129.1265
1123.3516,78.785385,129.14531
1123.3649,78.91966,129.24162
1123.3782,79.19554,129.48373
1123.3915,79.674065,129.93712
1123.4048,80.37476,130.62762
1123.4181,81.248795,131.51337
1123.4314,82.18875,132.49236
1123.4447,83.05791,133.42992
1123.458,83.72442,134.19199
1123.4713,84.10773,134.69168
1123.4846,84.19562,134.90794
1123.4979,84.02472,134.86816
1123.5112,83.6585,134.62772
1123.5245,83.17021,134.25375
1123.5378,82.64286,133.82547
1123.5511,82.15457,133.41977
1123.5645,81.75906,133.0916
1123.5778,81.478294,132.8658
1123.5911,81.30984,132.74355
1123.6044,81.2195,132.69414
1123.6177,81.15114,132.6639
1123.631,81.07301,132.62175
1123.6443,80.97536,132.55763
1123.6576,80.87038,132.48314
1123.6709,80.79225,132.43222
1123.6842,80.76784,132.43257
1123.6975,80.80202,132.49075
1123.7108,80.88258,132.59639
1123.7241,80.96803,132.70943
1123.7374,81.02907,132.80072
1123.7507,81.03639,132.84021
1123.764,80.98024,132.81645
1123.7773,80.85329,132.72014
1123.7906,80.67506,132.56857
1123.804,80.45777,132.37239
1123.8173,80.22583,132.15475
1123.8306,79.98657,131.92255
1123.8439,79.75952,131.69507
1123.8572,79.55932,131.48735
1123.8705,79.39086,131.30511
1123.8838,79.24925,131.14447
1123.8971,79.13939,131.01114
1123.9104,79.05882,130.90367
1123.9237,79.00023,130.81566
1123.937,78.96605,130.75023
1123.9503,78.9514,130.70326
1123.9636,78.95384,130.67293
1123.9769,78.975815,130.6622
1123.9902,79.00755,130.66193
1124.0035,79.044174,130.66753
1124.0168,79.07591,130.66939
1124.0302,79.10521,130.6698
1124.0435,79.1223,130.65892
1124.0568,79.132065,130.64125
1124.0701,79.13939,130.62144
1124.0834,79.14183,130.59698
1124.0967,79.14427,130.5726
1124.11,79.14427,130.54585
1124.1233,79.13451,130.50934
1124.1366,79.11986,130.46764
1124.1499,79.09056,130.41083
1124.1632,79.044174,130.33601
1124.1765,78.98802,130.24998
1124.1898,78.922104,130.15244
1124.2031,78.853745,130.05038
1124.2164,78.79271,129.95352
1124.2297,78.73899,129.86208
1124.243,78.68772,129.7714
1124.2563,78.64622,129.68887
1124.2697,78.61204,129.61238
1124.283,78.59251,129.54947
1124.2963,78.58518,129.49815
1124.3096,78.59495,129.4637
1124.3229,78.61448,129.43932
1124.3362,78.64866,129.43019
1124.3495,78.73167,129.47096
1124.3628,78.91478,129.61444
1124.3761,79.259026,129.92477
1124.3894,79.80347,130.44606
1124.4027,80.54078,131.17723
1124.416,81.3904,132.04376
1124.4293,82.23514,132.93195
1124.4426,82.95293,133.71959
1124.4559,83.438774,134.29771
1124.4692,83.64629,134.6127
1124.4825,83.58282,134.66318
1124.4958,83.302055,134.49438
1124.5092,82.87724,134.17276
1124.5225,82.38163,133.76706
1124.5358,81.8909,133.35075
1124.5491,81.45876,132.9777
1124.5624,81.126724,132.69125
1124.5757,80.88991,132.48965
1124.589,80.73365,132.3612
1124.6023,80.62379,132.27428
1124.6156,80.533455,132.20345
1124.6289,80.448006,132.13467
1124.6422,80.377205,132.07788
1124.6555,80.343025,132.0555
1124.6688,80.36988,132.09308
1124.6821,80.45777,132.19254
1124.6954,80.58961,132.33868
1124.7087,80.73121,132.49872
1124.722,80.84596,132.63632
1124.7354,80.90456,132.72136
1124.7487,80.89235,132.73743
1124.762,80.80202,132.67499
1124.7753,80.65064,132.54868
1124.7886,80.45045,132.36882
1124.8019,80.22095,132.1534
1124.8152,79.98413,131.9235
1124.8285,79.75464,131.69351
1124.8418,79.54711,131.47832
1124.8551,79.361565,131.27861
1124.8684,79.21019,131.10728
1124.8817,79.08568,130.95808
1124.895,78.98802,130.83185
1124.9083,78.922104,130.7343
1124.9216,78.887924,130.66643
1124.9349,78.8806,130.62434
1124.9482,78.89769,130.60645
1124.9615,78.93431,130.60861
1124.9749,78.98314,130.62413
1124.9882,79.03685,130.64606
1125.0015,79.09056,130.66966
1125.0148,79.13695,130.68762
1125.0281,79.17845,130.70215
1125.0414,79.20531,130.70332
1125.0547,79.219955,130.69313
1125.068,79.22484,130.67363
1125.0813,79.217514,130.64207
1125.0946,79.19554,130.59564
1125.1079,79.1638,130.53876
1125.1212,79.12474,130.47356
1125.1345,79.078354,130.39981
1125.1478,79.029526,130.32217
1125.1611,78.975815,130.23813
1125.1744,78.92699,130.15729
1125.1877,78.87816,130.07492
1125.201,78.82933,129.99103
1125.2144,78.785385,129.91049
1125.2277,78.75853,129.84567
1125.241,78.74876,129.7971
1125.2543,78.76097,129.77022
1125.2676,78.81224,129.78276
1125.2809,78.94652,129.87991
1125.2942,79.22728,130.12775
1125.3075,79.710686,130.587
1125.3208,80.41871,131.28598
1125.3341,81.30251,132.18288
1125.3474,82.25468,133.17575
1125.3607,83.140915,134.13245
1125.374,83.82941,134.9191
1125.3873,84.244446,135.45381
1125.4006,84.37385,135.71585
1125.414,84.25178,135.73047
1125.4272,83.94415,135.55571
1125.4406,83.53399,135.2688
1125.4539,83.089645,134.93489
1125.4672,82.67948,134.62128
1125.4805,82.34989,134.37543
1125.4938,82.11551,134.21448
1125.5071,81.97391,134.13899
1125.5204,81.89578,134.12256
1125.5337,81.83963,134.12566
1125.547,81.75662,134.10014
1125.5603,81.62478,134.0232
1125.5736,81.446556,133.89575
1125.5869,81.25857,133.75298
1125.6002,81.09743,133.63116
1125.6135,80.99245,133.56049
1125.6268,80.955826,133.55489
1125.6401,80.972916,133.60185
1125.6534,81.007095,133.66644
1125.6667,81.02663,133.71745
1125.68,81.007095,133.73001
1125.6934,80.93141,133.6858
1125.7067,80.797134,133.58064
1125.72,80.61158,133.42
1125.7333,80.38941,133.21695
1125.7466,80.15259,132.9923
1125.7599,79.91821,132.7627
1125.7732,79.69848,132.5404
1125.7865,79.49828,132.33078
1125.7998,79.32006,132.13687
1125.8131,79.16136,131.95692
1125.8264,79.029526,131.79887
1125.8397,78.91722,131.65623
1125.853,78.82689,131.53206
1125.8663,78.75609,131.42459
1125.8796,78.70481,131.33444
1125.893,78.67063,131.25978
1125.9062,78.6511,131.1987
1125.9196,78.64866,131.1541
1125.9329,78.66575,131.12895
1125.9462,78.69749,131.11899
1125.9595,78.73899,131.11978
1125.9728,78.7805,131.12189
1125.9861,78.82201,131.12527
1125.9994,78.8513,131.11775
1126.0127,78.86595,131.0965
1126.026,78.86351,131.05861
1126.0393,78.853745,131.01332
1126.0526,78.82689,130.95064
1126.0659,78.79515,130.88223
1126.0792,78.76341,130.81284
1126.0925,78.729225,130.74
1126.1058,78.69016,130.66122
1126.1191,78.65354,130.58366
1126.1324,78.61448,130.50252
1126.1458,78.57786,130.42259
1126.159,78.54368,130.34396
1126.1724,78.51438,130.26915
1126.1857,78.49241,130.20074
1126.199,78.47776,130.13898
1126.2123,78.467995,130.08163
1126.2256,78.47288,130.03864
1126.2389,78.48997,130.008
1126.2522,78.52903,129.99986
1126.2655,78.60227,130.02713
1126.2788,78.73655,130.11772
1126.2921,78.995346,130.33704
1126.3054,79.43725,130.74754
1126.3187,80.09888,131.39159
1126.332,80.94118,132.23697
1126.3453,81.88602,133.21123
1126.3586,82.79912,134.18327
1126.372,83.546196,135.01782
1126.3853,84.034485,135.61693
1126.3986,84.23468,135.9432
1126.4119,84.173645,136.01451
1126.4252,83.914856,135.88615
1126.4385,83.526665,135.6203
1126.4518,83.089645,135.29349
1126.4651,82.6746,134.97499
1126.4784,82.33524,134.71922
1126.4917,82.09842,134.55537
1126.505,81.969025,134.49156
1126.5183,81.92264,134.50671
1126.5316,81.90555,134.54971
1126.5449,81.8616,134.56532
1126.5582,81.75662,134.51852
1126.5715,81.5906,134.4074
1126.5848,81.3904,134.25691
1126.5981,81.19508,134.10504
1126.6115,81.05348,134.0008
1126.6248,80.9778,133.95804
1126.6381,80.96559,133.9764
1126.6514,80.98268,134.02367
1126.6647,81.00221,134.07391
1126.678,80.99489,134.09792
1126.6913,80.94362,134.07774
1126.7046,80.84108,134.0047
1126.7179,80.69215,133.88205
1126.7312,80.50416,133.7157
1126.7445,80.2942,133.5215
1126.7578,80.07202,133.30852
1126.7711,79.852295,133.09103
1126.7844,79.63744,132.87157
1126.7977,79.44457,132.66736
1126.811,79.273674,132.4791
1126.8243,79.132065,132.31479
1126.8376,79.01976,132.17535
1126.851,78.92943,132.05438
1126.8643,78.85863,131.95012
1126.8776,78.80003,131.85585
1126.8909,78.75365,131.77196
1126.9042,78.712135,131.6915
1126.9175,78.6804,131.6195
1126.9308,78.658424,131.55629
1126.9441,78.64622,131.50215
1126.9574,78.64622,131.45984
1126.9707,78.6511,131.42241
1126.984,78.65598,131.38513
1126.9973,78.658424,131.34557
1127.0106,78.658424,131.30363
1127.0239,78.6511,131.25438
1127.0372,78.641335,131.20245
1127.0505,78.63157,131.15022
1127.0638,78.6218,131.09769
1127.0771,78.60471,131.03752
1127.0905,78.57786,130.96706
1127.1038,78.54856,130.89331
1127.1171,78.5095,130.80888
1127.1304,78.470436,130.72324
1127.1437,78.433815,130.63881
1127.157,78.399635,130.55568
1127.1703,78.3679,130.47392
1127.1836,78.34104,130.39606
1127.1969,78.31663,130.3198
1127.2102,78.29954,130.25009
1127.2235,78.28489,130.1823
1127.2368,78.28001,130.12381
1127.2501,78.28489,130.07494
1127.2634,78.30442,130.04086
1127.2767,78.33372,130.01717
1127.29,78.37766,130.00903
1127.3033,78.42893,130.0096
1127.3167,78.51194,130.0435
1127.33,78.660866,130.14592
1127.3433,78.94652,130.38972
1127.3566,79.42748,130.83777
1127.3699,80.12573,131.51813
1127.3832,80.990005,132.38632
1127.3965,81.92264,133.3499
1127.4098,82.794235,134.28159
1127.4231,83.48028,135.05495
1127.4364,83.897766,135.58119
1127.4497,84.03693,135.84216
1127.463,83.92706,135.85846
1127.4763,83.62432,135.67844
1127.4896,83.19707,135.36444
1127.5029,82.72587,134.99315
1127.5162,82.27909,134.63156
1127.5295,81.91287,134.33656
1127.5428,81.65652,134.13998
1127.5562,81.50271,134.03795
1127.5695,81.42947,134.01167
1127.5828,81.38308,134.00996
1127.5961,81.3196,133.98972
1127.6094,81.21217,133.92352
1127.6227,81.07301,133.82225
1127.636,80.93141,133.71419
1127.6493,80.82643,133.63832
1127.6626,80.782486,133.62021
1127.6759,80.797134,133.65932
1127.6892,80.848404,133.7355
1127.7025,80.90456,133.81818
1127.7158,80.93141,133.8733
1127.7291,80.907,133.878
1127.7424,80.82399,133.82335
1127.7557,80.689705,133.71481
1127.769,80.51148,133.55815
1127.7823,80.308846,133.3715
1127.7957,80.09155,133.16386
1127.809,79.871826,132.94699
1127.8223,79.656975,132.72813
1127.8356,79.45678,132.51721
1127.8489,79.281,132.32445
1127.8622,79.13451,132.15549
1127.8755,79.01976,132.01369
1127.8888,78.93187,131.89516
1127.9021,78.86595,131.79585
1127.9154,78.81712,131.71158
1127.9287,78.79027,131.64775
1127.942,78.78294,131.60262
1127.9553,78.78783,131.56946
1127.9686,78.802475,131.54622
1127.9819,78.819565,131.52588
1127.9952,78.83421,131.50363
1128.0085,78.84398,131.47696
1128.0219,78.853745,131.45059
1128.0352,78.86595,131.42697
1128.0485,78.87816,131.40373
1128.0618,78.890366,131.38087
1128.0751,78.89769,131.35352
1128.0884,78.89525,131.31662
1128.1017,78.87572,131.26256
1128.115,78.836655,131.18835
1128.1283,78.785385,131.10072
1128.1416,78.7219,130.99928
1128.1549,78.6511,130.88853
1128.1682,78.5803,130.77557
1128.1815,78.51682,130.66772
1128.1948,78.45579,130.56033
1128.2081,78.40208,130.45836
1128.2214,78.363014,130.36935
1128.2347,78.3386,130.29378
1128.248,78.331276,130.23453
1128.2614,78.34104,130.19214
1128.2747,78.365456,130.1647
1128.288,78.397194,130.14536
1128.3013,78.4387,130.13676
1128.3146,78.521706,130.17097
1128.3279,78.70481,130.30788
1128.3412,79.05882,130.62141
1128.3545,79.61303,131.14621
1128.3678,80.35035,131.87143
1128.3811,81.197525,132.72955
1128.3944,82.04715,133.61661
1128.4077,82.76738,134.40082
1128.421,83.265434,134.98535
1128.4343,83.50713,135.3291
1128.4476,83.50225,135.43382
1128.4609,83.28985,135.33087
1128.4742,82.92851,135.07234
1128.4875,82.48661,134.72195
1128.5009,82.03494,134.34799
1128.5275,81.290306,133.71773
1128.5408,81.041275,133.50902
1128.5541,80.85817,133.35846
1128.5674,80.71412,133.24123
1128.5807,80.58228,133.13171
1128.594,80.46021,133.02785
1128.6073,80.360115,132.94214
1128.6206,80.308846,132.90213
1128.6339,80.33082,132.93376
1128.6472,80.428474,133.04176
1128.6605,80.5774,133.20409
1128.6738,80.73853,133.38327
1128.6871,80.8777,133.54552
1128.7004,80.953384,133.64864
1128.7137,80.94606,133.67111
1128.727,80.86549,133.62012
1128.7404,80.71168,133.49335
1128.7537,80.5066,133.31052
1128.767,80.272224,133.09198
1128.7803,80.028076,132.85634
1128.7936,79.78882,132.61795
1128.8069,79.56664,132.38918
1128.8202,79.37133,132.18031
1128.8335,79.21019,131.99953
1128.8468,79.080795,131.84544
1128.8601,78.98314,131.71906
1128.8734,78.905014,131.60915
1128.8867,78.84886,131.51877
1128.9,78.8098,131.44373
1128.9133,78.785385,131.38211
1128.9266,78.77806,131.33682
1128.94,78.79515,131.31572
1128.9532,78.82689,131.3098
1128.9666,78.86351,131.30975
1128.9799,78.90013,131.31085
1128.9932,78.93675,131.3131
1129.0065,78.96849,131.3116
1129.0198,78.98802,131.29889
1129.0331,78.995346,131.27458
1129.0464,78.98802,131.23586
1129.0597,78.96605,131.18225
1129.073,78.93187,131.11575
1129.0863,78.89281,131.0433
1129.0996,78.84886,130.96475
1129.1129,78.802475,130.88239
1129.1262,78.751205,130.79369
1129.1395,78.70481,130.70827
1129.1528,78.66575,130.62872
1129.1661,78.63645,130.55772
1129.1794,78.61448,130.49313
1129.1927,78.60471,130.44006
1129.206,78.61204,130.40378
1129.2194,78.66575,130.41411
1129.2327,78.836655,130.54332
1129.246,79.185776,130.85608
1129.2593,79.74975,131.3946
1129.2726,80.50172,132.13875
1129.2859,81.36843,133.02115
1129.2992,82.22781,133.9233
1129.3125,82.96513,134.73024
1129.3258,83.475395,135.33316
1129.3391,83.72198,135.68835
1129.3524,83.717094,135.79979
1129.3657,83.50469,135.70355
1129.379,83.13603,135.44441
1129.3923,82.686806,135.09319
1129.4056,82.22781,134.71815
1129.419,81.815216,134.37518
1129.4323,81.478294,134.09499
1129.4456,81.22438,133.88727
1129.4589,81.03395,133.7351
1129.4722,80.87526,133.60873
1129.4855,80.723885,133.48471
1129.4988,80.57984,133.3633
1129.5121,80.46754,133.26912
1129.5254,80.413826,133.23003
1129.5387,80.43824,133.26738
1129.552,80.5359,133.37874
1129.5653,80.67994,133.53954
1129.5786,80.83864,133.71948
1129.5919,80.970474,133.87753
1129.6052,81.0486,133.986
1129.6185,81.06569,134.03586
1129.6318,81.00954,134.01302
1129.6451,80.88014,133.91518
1129.6584,80.689705,133.75224
1129.6718,80.45289,133.53699
1129.685,80.19409,133.29234
1129.6984,79.940186,133.0445
1129.7117,79.7058,132.80824
1129.725,79.49828,132.59152
1129.7383,79.327385,132.40494
1129.7516,79.185776,132.24231
1129.7649,79.06859,132.09967
1129.7782,78.97826,131.98022
1129.7915,78.91478,131.88481
1129.8048,78.87816,131.81427
1129.8181,78.86351,131.76456
1129.8314,78.86839,131.73392
1129.8447,78.88548,131.71564
1129.858,78.91478,131.7101
1129.8713,78.95384,131.71524
1129.8846,79.00023,131.72893
1129.898,79.04906,131.7465
1129.9113,79.09056,131.75829
1129.9246,79.114975,131.75427
1129.9379,79.12474,131.73637
1129.9512,79.114975,131.69925
1129.9645,79.09056,131.64717
1129.9778,79.05638,131.58456
1129.9911,79.012436,131.51112
1130.0044,78.96117,131.42899
1130.0177,78.89769,131.33304
1130.031,78.82689,131.22778
1130.0443,78.75609,131.12032
1130.0576,78.695045,131.0204
1130.0709,78.64622,130.93079
1130.0842,78.61448,130.85674
1130.0975,78.60471,130.80367
1130.1108,78.63157,130.78691
1130.1241,78.72678,130.83936
1130.1375,78.958725,131.03151
1130.1508,79.38842,131.42867
1130.1641,80.042725,132.06386
1130.1774,80.88991,132.91238
1130.1907,81.846954,133.89725
1130.204,82.78203,134.89005
1130.2173,83.56573,135.76068
1130.2306,84.102844,136.40923
1130.2439,84.351875,136.78647
1130.2572,84.334785,136.90538
1130.2705,84.09552,136.80157
1130.2838,83.70489,136.53893
1130.2971,83.23613,136.18594
1130.3104,82.76982,135.82077
1130.3237,82.35966,135.49716
1130.337,82.04471,135.25595
1130.3503,81.82742,135.10257
1130.3636,81.68337,135.01562
1130.377,81.56863,134.95349
1130.3903,81.449,134.88289
1130.4036,81.304955,134.78413
1130.4169,81.15602,134.67598
1130.4302,81.024185,134.58028
1130.4435,80.9485,134.5366
1130.4568,80.94606,134.56381
1130.4701,81.00954,134.65686
1130.4834,81.109634,134.78851
1130.4967,81.21217,134.92574
1130.51,81.28298,135.03442
1130.5233,81.290306,135.08185
1130.5366,81.22682,135.05869
1130.5499,81.0901,134.96031
1130.5632,80.88991,134.79419
1130.5765,80.64576,134.57785
1130.5898,80.377205,134.32948
1130.6031,80.10132,134.06538
